Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),Yaw (deg),Pitch (deg),Roll (deg),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Accel. X (m/s^2),Accel. Y (m/s^2),Accel. Z (m/s^2),GPS TOW,GPS Week Number
27300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172827.300,2099
27400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172827.400,2099
27500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172827.500,2099
27600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172827.600,2099
27700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172827.700,2099
27800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172827.800,2099
27900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172827.900,2099
28000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172828.000,2099
28100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172828.100,2099
28200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172828.200,2099
28300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172828.300,2099
28400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172828.400,2099
28500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172828.500,2099
28600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172828.600,2099
28700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172828.700,2099
28800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172828.800,2099
28900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172828.900,2099
29000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172829.000,2099
29100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172829.100,2099
29200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172829.200,2099
29300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172829.300,2099
29400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172829.400,2099
29500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172829.500,2099
29600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172829.600,2099
29700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172829.700,2099
29800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172829.800,2099
29900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172829.900,2099
30000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172830.000,2099
30100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172830.100,2099
30200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172830.200,2099
30300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172830.300,2099
30400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172830.400,2099
30500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172830.500,2099
30600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172830.600,2099
30700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172830.700,2099
30800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172830.800,2099
30900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172830.900,2099
31000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172831.000,2099
31100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172831.100,2099
31200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172831.200,2099
31300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172831.300,2099
31400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172831.400,2099
31500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172831.500,2099
31600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172831.600,2099
31700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172831.700,2099
31800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172831.800,2099
31900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172831.900,2099
32000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172832.000,2099
32100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172832.100,2099
32200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172832.200,2099
32300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172832.300,2099
32400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172832.400,2099
32500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172832.500,2099
32600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172832.600,2099
32700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172832.700,2099
32800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172832.800,2099
32900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172832.900,2099
33000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172833.000,2099
33100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172833.100,2099
33200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172833.200,2099
33300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172833.300,2099
33400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172833.400,2099
33500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172833.500,2099
33600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172833.600,2099
33700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172833.700,2099
33800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172833.800,2099
33900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172833.900,2099
34000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172834.000,2099
34100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172834.100,2099
34200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172834.200,2099
34300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172834.300,2099
34400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172834.400,2099
34500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172834.500,2099
34600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172834.600,2099
34700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172834.700,2099
34800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172834.800,2099
34900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172834.900,2099
35000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172835.000,2099
35100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172835.100,2099
35200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172835.200,2099
35300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172835.300,2099
35400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172835.400,2099
35500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172835.500,2099
35600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172835.600,2099
35700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172835.700,2099
35800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172835.800,2099
35900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172835.900,2099
36000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172836.000,2099
36100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172836.100,2099
36200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172836.200,2099
36300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172836.300,2099
36400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172836.400,2099
36500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172836.500,2099
36600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172836.600,2099
36700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172836.700,2099
36800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172836.800,2099
36900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172836.900,2099
37000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172837.000,2099
37100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172837.100,2099
37200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172837.200,2099
37300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172837.300,2099
37400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172837.400,2099
37500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172837.500,2099
37600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172837.600,2099
37700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172837.700,2099
37800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172837.800,2099
37900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172837.900,2099
38000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172838.000,2099
38100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172838.100,2099
38200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172838.200,2099
38300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172838.300,2099
38400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172838.400,2099
38500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172838.500,2099
38600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172838.600,2099
38700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172838.700,2099
38800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172838.800,2099
38900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172838.900,2099
39000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172839.000,2099
39100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172839.100,2099
39200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172839.200,2099
39300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172839.300,2099
39400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172839.400,2099
39500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172839.500,2099
39600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172839.600,2099
39700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172839.700,2099
39800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172839.800,2099
39900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172839.900,2099
40000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172840.000,2099
40100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172840.100,2099
40200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172840.200,2099
40300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172840.300,2099
40400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172840.400,2099
40500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172840.500,2099
40600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172840.600,2099
40700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172840.700,2099
40800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172840.800,2099
40900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172840.900,2099
41000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172841.000,2099
41100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172841.100,2099
41200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172841.200,2099
41300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172841.300,2099
41400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172841.400,2099
41500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172841.500,2099
41600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172841.600,2099
41700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172841.700,2099
41800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172841.800,2099
41900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172841.900,2099
42000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172842.000,2099
42100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172842.100,2099
42200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172842.200,2099
42300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172842.300,2099
42400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172842.400,2099
42500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172842.500,2099
42600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172842.600,2099
42700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172842.700,2099
42800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172842.800,2099
42900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172842.900,2099
43000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172843.000,2099
43100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172843.100,2099
43200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172843.200,2099
43300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172843.300,2099
43400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172843.400,2099
43500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172843.500,2099
43600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172843.600,2099
43700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172843.700,2099
43800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172843.800,2099
43900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172843.900,2099
44000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172844.000,2099
44100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172844.100,2099
44200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172844.200,2099
44300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172844.300,2099
44400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172844.400,2099
44500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172844.500,2099
44600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172844.600,2099
44700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172844.700,2099
44800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172844.800,2099
44900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172844.900,2099
45000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172845.000,2099
45100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172845.100,2099
45200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172845.200,2099
45300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172845.300,2099
45400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172845.400,2099
45500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172845.500,2099
45600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172845.600,2099
45700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172845.700,2099
45800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172845.800,2099
45900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172845.900,2099
46000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172846.000,2099
46100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172846.100,2099
46200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172846.200,2099
46300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172846.300,2099
46400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172846.400,2099
46500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172846.500,2099
46600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172846.600,2099
46700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172846.700,2099
46800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172846.800,2099
46900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172846.900,2099
47000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172847.000,2099
47100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172847.100,2099
47200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172847.200,2099
47300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172847.300,2099
47400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172847.400,2099
47500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172847.500,2099
47600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172847.600,2099
47700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172847.700,2099
47800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172847.800,2099
47900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172847.900,2099
48000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172848.000,2099
48100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172848.100,2099
48200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172848.200,2099
48300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172848.300,2099
48400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172848.400,2099
48500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172848.500,2099
48600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172848.600,2099
48700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172848.700,2099
48800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172848.800,2099
48900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172848.900,2099
49000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172849.000,2099
49100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172849.100,2099
49200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172849.200,2099
49300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172849.300,2099
49400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172849.400,2099
49500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172849.500,2099
49600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172849.600,2099
49700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172849.700,2099
49800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172849.800,2099
49900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172849.900,2099
50000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172850.000,2099
50100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172850.100,2099
50200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172850.200,2099
50300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172850.300,2099
50400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172850.400,2099
50500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172850.500,2099
50600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172850.600,2099
50700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172850.700,2099
50800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172850.800,2099
50900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172850.900,2099
51000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172851.000,2099
51100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172851.100,2099
51200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172851.200,2099
51300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172851.300,2099
51400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172851.400,2099
51500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172851.500,2099
51600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172851.600,2099
51700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172851.700,2099
51800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172851.800,2099
51900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172851.900,2099
52000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172852.000,2099
52100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172852.100,2099
52200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172852.200,2099
52300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172852.300,2099
52400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172852.400,2099
52500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172852.500,2099
52600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172852.600,2099
52700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172852.700,2099
52800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172852.800,2099
52900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172852.900,2099
53000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172853.000,2099
53100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172853.100,2099
53200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172853.200,2099
53300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,172853.300,2099
